,lag0,lag1,lag2,lag3,lag4,lag5,lag6,lag7,lag8,lag9,lag10,lag11,lag12,lag13,lag14,lag15,lag16,lag17,lag18,lag19,lag20,lag21,lag22,lag23,lag24,lag25,lag26,lag27,lag28,lag29,lag30,lag31,lag32,lag33,lag34,lag35,lag36,lag37,lag38,lag39,lag40
60.5,0.016471916,0.025229959,0.038400338,0.057709282,0.085093566,0.122554183,0.172399248,0.237033938,0.318746739,0.419501139,0.540710536,0.683019233,0.846115338,1.028600793,1.227939343,1.440495366,1.661666361,1.886100896,2.107983782,2.321362579,2.520485379,2.70011956,2.855824638,2.984158767,3.082806615,3.150625084,3.187611444,3.194804995,3.174137807,3.128252258,3.060303087,2.973760021,2.872224093,2.759267254,2.638301206,2.512478001,2.384622086,2.257191353,2.132263315,2.011541761,1.896379063
60.6,0.016284548,0.02496483,0.038029783,0.057201016,0.084413692,0.121671416,0.17128771,0.235677613,0.317144703,0.417672719,0.538699768,0.680897933,0.843984177,1.026587972,1.226196666,1.439191874,1.660979943,1.88620858,2.109051558,2.323535678,2.523879856,2.704815881,2.861863733,2.99154075,3.091492081,3.160538699,3.198647337,3.206833387,3.187012279,3.141817077,3.074400125,2.988234885,2.886931226,2.774073884,2.65309013,2.527149262,2.399093687,2.271399165,2.146160366,2.025097086,1.909576283
60.7,0.016105705,0.02471099,0.037673813,0.056710968,0.083755608,0.120813366,0.170202442,0.234346872,0.315564378,0.415858028,0.536689845,0.678759155,0.841811635,1.024504603,1.22434986,1.437747613,1.660114861,1.886100577,2.109869783,2.325430777,2.526975344,2.70920135,2.867590402,2.99861959,3.099894522,3.170199634,3.209470026,3.218695701,3.1997737,3.155325906,3.088500397,3.002772605,2.901759662,2.789057767,2.668108715,2.542098301,2.413886422,2.285966499,2.160450373,2.039074046,1.92321941
60.8,0.015935174,0.024468177,0.037332113,0.056238773,0.083118908,0.1199796,0.169143001,0.23304128,0.314005359,0.414056694,0.534680416,0.676602555,0.839597328,1.022350212,1.222398291,1.436161718,1.659069955,1.88577538,2.110436576,2.327045634,2.529769293,2.713273201,2.873001789,3.005392515,3.108011433,3.179605859,3.220078161,3.230391455,3.212422633,3.168780497,3.102606954,3.017377605,2.916715235,2.804226148,2.683365589,2.557335075,2.429011509,2.300905743,2.175146799,2.053487087,1.93732378
60.9,0.015772753,0.024236141,0.037004383,0.055784081,0.0825032,0.119169698,0.168108956,0.231760415,0.312467244,0.412268344,0.53267114,0.674427797,0.837340892,1.020124349,1.220341361,1.434433376,1.657844126,1.885231556,2.110750147,2.328378106,2.532259252,2.717028765,2.878095139,3.011856839,3.115840389,3.188755409,3.230470443,3.241920216,3.224959686,3.18218265,3.116722906,3.032054388,2.931803886,2.819586414,2.698869566,2.572869779,2.444480449,2.316229628,2.190263513,2.068351118,1.951905254
61,0.01561825,0.024014645,0.036690335,0.055346556,0.081908109,0.118383254,0.167099889,0.230503864,0.310949641,0.410492617,0.530661679,0.672234552,0.835041972,1.017826588,1.218178507,1.432561817,1.656436339,1.884467751,2.110808792,2.329426148,2.534442876,2.720465481,2.882867794,3.018009967,3.123379043,3.197646389,3.240645633,3.253281599,3.237385514,3.195534218,3.130851429,3.046807541,2.947031668,2.835146104,2.714629655,2.588712848,2.460305046,2.331951243,2.205814804,2.083681537,1.966980242
61.1,0.015471487,0.023803465,0.036389699,0.054925879,0.08133327,0.117619874,0.166115394,0.229271223,0.309452163,0.408729153,0.528651701,0.670022501,0.83270023,1.015456524,1.215909201,1.430546324,1.654845622,1.883482689,2.110610903,2.330187815,2.536317925,2.723580889,2.887317196,3.023849398,3.130625131,3.206276969,3.250602546,3.264475271,3.24970082,3.208837104,3.144995761,3.061641736,2.962404748,2.850912906,2.73065506,2.604874971,2.476497412,2.348084052,2.2218154,2.099494246,1.982565736
61.2,0.015332293,0.023602389,0.036102214,0.054521743,0.080778336,0.116879181,0.165155072,0.228062094,0.307974431,0.406977599,0.52664088,0.667791332,0.830315342,1.013013776,1.213532949,1.428386229,1.65307107,1.882275175,2.110154962,2.330661268,2.537882267,2.726372641,2.891440892,3.029372722,3.137576467,3.21464539,3.260340056,3.275500943,3.261906351,3.222093261,3.159159202,3.07656173,2.97792941,2.866894667,2.746955195,2.621367098,2.493069986,2.364641911,2.238280494,2.115805687,1.998679334
61.3,0.015200508,0.023411215,0.035827634,0.054133854,0.080242973,0.116160805,0.164218541,0.226876093,0.306516073,0.405237608,0.524628896,0.665540743,0.827886997,1.010497988,1.211049295,1.426080915,1.651111846,1.880844097,2.109439549,2.33084477,2.539133882,2.728838497,2.89523653,3.034577624,3.144230949,3.22274996,3.269857094,3.286358379,3.2740029,3.235304693,3.173345118,3.091572366,2.993612057,2.883099397,2.763539683,2.638200451,2.510035541,2.381639082,2.255225758,2.132632858,2.015339275
61.4,0.015075985,0.023229755,0.035565725,0.053761935,0.079726859,0.115464394,0.163305425,0.22571284,0.30507672,0.403508836,0.522615435,0.663270439,0.825414903,1.007908828,1.208457822,1.423629819,1.648967178,1.879188425,2.10846334,2.330736693,2.540070859,2.730976329,2.89870187,3.039461888,3.150586559,3.230589058,3.279152646,3.297047388,3.285991306,3.248473453,3.187556936,3.106678574,3.009459215,2.899535269,2.780418371,2.655386535,2.527407204,2.399090255,2.272667372,2.149993346,2.032564466
61.5,0.014958581,0.02305783,0.035316267,0.05340572,0.079229685,0.114789605,0.162415359,0.224571964,0.303656014,0.401790946,0.520600187,0.660980138,0.82289878,1.00524599,1.205758148,1.421032429,1.646636367,1.877307218,2.107225111,2.33033552,2.540691404,2.732784124,2.901834774,3.044023392,3.156641362,3.238161133,3.288225756,3.307567827,3.297872451,3.261601643,3.201798148,3.121885375,3.025477532,2.916210631,2.797601332,2.672937147,2.545198468,2.417010564,2.290622043,2.167905351,2.050374519
61.6,0.014848166,0.022895274,0.035079051,0.053064954,0.078751157,0.114136107,0.161547991,0.223453105,0.302253599,0.400083606,0.518582849,0.658669562,0.820338363,1.002509193,1.202949931,1.418288288,1.644118783,1.875199618,2.10572374,2.329639841,2.540993839,2.734259984,2.904633219,3.048260117,3.16239351,3.245464703,3.297075526,3.317919602,3.309647262,3.274691416,3.216072312,3.137197878,3.041673789,2.933134005,2.815098874,2.690864391,2.563423207,2.43541561,2.309107034,2.186387721,2.068789787
61.7,0.01474462,0.022741929,0.034853879,0.052739398,0.078290991,0.113503582,0.160702977,0.222355907,0.300869127,0.398386487,0.516563125,0.656338445,0.817733407,0.999698182,1.200032868,1.415396995,1.641413869,1.872864859,2.103958206,2.328648363,2.540976604,2.735402129,2.907095292,3.052170144,3.167841242,3.252498358,3.305701114,3.328102666,3.321316709,3.287744972,3.230383049,3.152621286,3.058054893,2.950314098,2.832921552,2.709180685,2.582095692,2.454321477,2.328140182,2.205459979,2.087831397
61.8,0.014647828,0.022597649,0.034640566,0.052428823,0.077848917,0.112891721,0.159879982,0.221280024,0.299502256,0.396699267,0.514540722,0.653986531,0.815083678,0.996812727,1.197006696,1.412358204,1.63852114,1.870302263,2.101927593,2.327359906,2.54063826,2.736208901,2.909219193,3.055751654,3.172982882,3.259260762,3.314101736,3.338117015,3.332881806,3.30076456,3.244734044,3.168160895,3.074627889,2.967759801,2.851080173,2.727898779,2.60123061,2.473744757,2.347739936,2.225142359,2.107521296
61.9,0.014557686,0.022462298,0.034438938,0.052133013,0.077424677,0.112300228,0.159078681,0.220225117,0.298152649,0.395021629,0.512515356,0.65161357,0.812388962,0.993852627,1.193871194,1.409171626,1.635440187,1.867511243,2.09963109,2.325773408,2.539977489,2.736678761,2.911003238,3.059002934,3.177816844,3.265750646,3.322276662,3.347962696,3.344343609,3.313752479,3.259129049,3.183822096,3.091399958,2.985480204,2.869585806,2.747031764,2.620843079,2.493702574,2.367925375,2.245455838,2.127882285
62,0.0144741,0.022335749,0.034248832,0.051851763,0.077018022,0.111728818,0.158298759,0.219190854,0.296819975,0.393353258,0.510486746,0.649219326,0.80964906,0.990817707,1.190626178,1.405837028,1.632170673,1.864491305,2.097067996,2.323887923,2.538993098,2.736810294,2.912445858,3.061922375,3.182341631,3.271966817,3.330225223,3.3576398,3.355703216,3.326711074,3.273571883,3.199610376,3.108378425,3.003484594,2.888449792,2.766593085,2.640948666,2.514212602,2.388716244,2.266422173,2.148938068
62.1,0.014396981,0.022217887,0.034070094,0.051584881,0.076628717,0.111177216,0.157539909,0.218176911,0.295503907,0.391693847,0.508454617,0.646803569,0.80686379,0.987707819,1.18727151,1.402354238,1.628712341,1.861242048,2.094237716,2.321702628,2.537684019,2.736602211,2.913545604,3.064508472,3.186555835,3.277908154,3.337946803,3.367148462,3.366961767,3.339642739,3.288066429,3.215531322,3.125570758,3.021782465,2.907683756,2.786596561,2.661563411,2.535293095,2.410132984,2.28806394,2.170713294
62.2,0.014326251,0.022108604,0.033902585,0.051332184,0.076256539,0.110645156,0.156801834,0.217182968,0.294204125,0.390043091,0.506418703,0.64436608,0.804032986,0.984522844,1.183807092,1.398723141,1.625065008,1.857763167,2.091139767,2.319216818,2.536049312,2.736053348,2.914301146,3.066759829,3.19045814,3.283573606,3.345440846,3.376488864,3.378120442,3.352549916,3.302616639,3.231590621,3.142984576,3.040383525,2.927299612,2.807056391,2.682703839,2.556962914,2.432196764,2.310404576,2.193233607
62.3,0.014261839,0.022007803,0.033746172,0.051093503,0.075901274,0.110132385,0.156084245,0.216208717,0.292920313,0.388400692,0.504378739,0.641906651,0.801156502,0.98126269,1.180232868,1.394943681,1.621228571,1.854054452,2.087773777,2.316429915,2.534088164,2.735162669,2.914711274,3.068675157,3.19404732,3.288962199,3.35270685,3.385661232,3.389180465,3.365435094,3.317226532,3.247794064,3.160627651,3.059297703,2.94730958,2.827987178,2.704386988,2.579241548,2.454929515,2.333468416,2.216525698
62.4,0.014203681,0.021915395,0.033600736,0.050868676,0.075562719,0.109638657,0.155386862,0.215253852,0.291652162,0.386766355,0.50233447,0.639425081,0.798234206,0.977927295,1.176548827,1.391015866,1.617203004,1.850115791,2.084139486,2.313341463,2.531799893,2.73392927,2.9147749,3.070253276,3.19732224,3.29407303,3.359744369,3.394665835,3.400143095,3.378300809,3.331900194,3.264147546,3.178507914,3.078535157,2.967726193,2.84940394,2.726630428,2.602149149,2.478353966,2.357280741,2.240617354
62.5,0.014151723,0.021831302,0.033466165,0.050657557,0.075240682,0.109163738,0.154709412,0.214318075,0.290399365,0.385139788,0.500285645,0.636921183,0.795265985,0.974516624,1.172755001,1.386939761,1.612988364,1.845947169,2.080236749,2.30995113,2.52918395,2.732352374,2.914491061,3.071493116,3.200281859,3.29890527,3.366553015,3.403502987,3.411009636,3.391149646,3.346641784,3.280657068,3.196633457,3.098106277,2.98856231,2.871322129,2.749452283,2.625706557,2.502493685,2.381867826,2.265537521
62.6,0.014105917,0.021755453,0.03334236,0.050460006,0.074934983,0.108707403,0.15405163,0.213401096,0.289161622,0.383520707,0.498232019,0.634394776,0.792251746,0.971030674,1.168851465,1.382715495,1.608584785,1.84154867,2.076065535,2.306258714,2.526239917,2.730431339,2.913858915,3.072393719,3.20292523,3.303458163,3.373132454,3.412173045,3.421781426,3.403984236,3.361455526,3.297328743,3.21501254,3.1180217,3.009831131,2.893757645,2.772871258,2.649935335,2.527373113,2.407256986,2.291316356
62.7,0.014066223,0.021687788,0.03322923,0.050275896,0.07464545,0.108269436,0.153413262,0.212502628,0.287938638,0.38190883,0.496173353,0.631845694,0.78919141,0.967469468,1.164838339,1.378343258,1.603992484,1.836920478,2.071625931,2.302264139,2.522967509,2.728165654,2.91287775,3.072954236,3.205251497,3.307731027,3.379482409,3.420676409,3.432459847,3.416807256,3.376345719,3.314168794,3.233653595,3.138292314,3.031546203,2.91672686,2.79690666,2.674857801,2.553017613,2.433476629,2.317985297
62.8,0.01403261,0.021628254,0.033126695,0.050105109,0.074371923,0.10784963,0.152794058,0.211622392,0.28673012,0.380303879,0.494109414,0.629273776,0.78608492,0.963833062,1.160715789,1.373823303,1.599211759,1.832062879,2.066918139,2.297967459,2.51936658,2.725554944,2.911546976,3.073173932,3.207259899,3.311723255,3.385602657,3.429013519,3.443046314,3.429621432,3.391316731,3.331183558,3.252565232,3.158929267,3.05372144,2.940246633,2.821578428,2.700497059,2.579453506,2.460556311,2.345577123
62.9,0.014005054,0.021576809,0.033034684,0.049947538,0.07411425,0.107447789,0.152193777,0.210760115,0.285535783,0.378705581,0.492039975,0.626678875,0.782932236,0.96012154,1.156484026,1.369155946,1.594242991,1.826976258,2.06194248,2.293368857,2.515437116,2.722598968,2.909866134,3.073052186,3.208949769,3.315434313,3.391493032,3.437184859,3.453542284,3.442429536,3.406373003,3.348379491,3.271756243,3.179943978,3.076371136,2.964334333,2.846907156,2.726877042,2.606708125,2.488526794,2.37412603
63,0.013983537,0.021533418,0.032953136,0.049803087,0.07387229,0.107063722,0.151612187,0.209915529,0.284355343,0.377113668,0.489964815,0.624060855,0.779733334,0.956335018,1.152143304,1.364341568,1.589086645,1.821661103,2.056699392,2.288468648,2.511179243,2.719297622,2.90783489,3.072588489,3.210320537,3.318863739,3.39715342,3.445190953,3.463949248,3.455234386,3.42151905,3.365763169,3.291235607,3.201348144,3.099509976,2.989007854,2.872914129,2.754022543,2.634809856,2.517420104,2.403667698
63.1,0.013968051,0.021498054,0.032881999,0.049671666,0.073645912,0.10669725,0.151049058,0.209088371,0.283188523,0.375527876,0.487883722,0.621419592,0.776488221,0.952473652,1.147693941,1.359380631,1.58374329,1.816118034,2.051189468,2.283267315,2.506593262,2.715650982,2.905453085,3.071782491,3.211371766,3.322011188,3.402583798,3.453032395,3.474268758,3.468038864,3.436759469,3.383341289,3.311012493,3.223153737,3.12315303,3.014285617,2.899621307,2.781959217,2.663788147,2.547269544,2.434239318
63.2,0.013958422,0.021470473,0.032820938,0.04955284,0.073434573,0.106347746,0.150503727,0.208278014,0.282034849,0.37394804,0.485797026,0.618756123,0.77319885,0.948540516,1.143140294,1.35427888,1.578220093,1.810355579,2.045422457,2.277775607,2.501690637,2.711670898,2.902732622,3.070645831,3.212114565,3.32488704,3.407793713,3.460717889,3.484508763,3.480850342,3.452101313,3.401120904,3.33109431,3.245368909,3.147309575,3.040178395,2.927041309,2.810701835,2.693660201,2.57809498,2.465863614
63.3,0.013954075,0.021449901,0.032768942,0.049445337,0.073236762,0.106013531,0.149974492,0.207482975,0.280893396,0.37237423,0.483706325,0.616074173,0.769871703,0.944545451,1.13849609,1.349054317,1.57253952,1.804400637,2.0394294,2.272028166,2.496508839,2.707396712,2.899713622,3.06921826,3.212587173,3.327526957,3.412815323,3.468275339,3.494692378,3.493686831,3.467557397,3.419109741,3.351483985,3.267992217,3.171974343,3.066677704,2.955163089,2.840237453,2.724411816,2.609881564,2.498525657
63.4,0.013954386,0.021435499,0.032724916,0.049347786,0.073050851,0.1056928,0.149459532,0.20670167,0.279763182,0.370806545,0.481613372,0.613377796,0.766513817,0.940499137,1.133776228,1.343726486,1.566725994,1.798282487,2.033244141,2.266062833,2.491088884,2.70287158,2.8964402,3.067543586,3.212831825,3.329970406,3.417684263,3.475735679,3.504845178,3.506568134,3.483141575,3.437315753,3.372183819,3.291020722,3.197139696,3.093771842,2.983971562,2.870548308,2.756023249,2.642608241,2.532203698
63.5,0.013958736,0.021426434,0.032687775,0.049258831,0.072875232,0.105383772,0.148957052,0.205932542,0.278643243,0.369245081,0.479519892,0.610670985,0.763132121,0.936412096,1.128995394,1.338314677,1.56080364,1.792030086,2.026900197,2.259917139,2.485471519,2.698138457,2.89295635,3.065665588,3.212890824,3.33225701,3.422436403,3.483130124,3.514993043,3.519514347,3.498867943,3.455747047,3.393196143,3.31445136,3.22279769,3.121448593,3.013450915,2.901615682,2.788473571,2.676252538,2.566874348
63.6,0.013966506,0.02142188,0.032656444,0.04917713,0.072708315,0.105084691,0.148465281,0.205174054,0.27753263,0.367689934,0.477427579,0.607957663,0.759733434,0.932294684,1.124168057,1.332837906,1.554796268,1.785672047,2.020430732,2.253628277,2.479697195,2.69324006,2.889305909,3.063627988,3.212806512,3.334426528,3.427107829,3.490490167,3.525162159,3.53254586,3.514750844,3.474411892,3.414523319,3.338280936,3.248940054,3.149695198,3.043584547,2.933419819,2.821740557,2.71079043,2.602512412
63.7,0.013977082,0.021421016,0.032629858,0.049101353,0.07254853,0.104793823,0.147982474,0.204424692,0.276430408,0.366141197,0.475338103,0.60524169,0.756324459,0.92815709,1.119308459,1.327314904,1.548727355,1.779236619,2.01386853,2.247233075,2.473806032,2.688218841,2.885532533,3.061474421,3.212621253,3.336518841,3.431734834,3.497847571,3.535379013,3.545683363,3.530804874,3.493318715,3.436167742,3.362506113,3.27555817,3.178498314,3.074355017,2.965939847,2.855800584,2.746196204,2.639090719
63.8,0.013989849,0.02142302,0.032606955,0.049030183,0.072394323,0.104509454,0.147506911,0.203682968,0.275335656,0.364598962,0.473253101,0.60252686,0.752911787,0.924009333,1.11443061,1.321764117,1.54262004,1.772751672,2.007245985,2.240767973,2.467837799,2.68311696,2.881679673,3.059248416,3.212377412,3.338573937,3.436353913,3.50523437,3.545670402,3.558947851,3.547044889,3.512476115,3.458131834,3.387123404,3.302643052,3.207843976,3.105743987,2.999153702,2.890628523,2.782442326,2.67657996
63.9,0.014004189,0.021427075,0.032586679,0.048962309,0.072244152,0.10422989,0.14703689,0.20294741,0.274247468,0.363063319,0.471174184,0.5998169,0.749501894,0.919861257,1.109548288,1.316203691,1.536497112,1.766244689,2.000595083,2.234269013,2.461831901,2.677976276,2.877790558,3.056993386,3.212117347,3.340631905,3.441001758,3.512682869,3.556063433,3.57236063,3.563486012,3.531892861,3.480418051,3.412129165,3.330185324,3.237717566,3.137732166,3.033038043,2.926197636,2.819499308,2.714948522
64,0.014019486,0.021432361,0.032567976,0.04889643,0.072096489,0.103953455,0.146570735,0.202216572,0.273164951,0.361534355,0.469102936,0.59711547,0.746101138,0.915722538,1.104675033,1.310651479,1.530381006,1.759742761,1.993947394,2.227771827,2.455827366,2.672838331,2.873908191,3.054752618,3.211883403,3.342732935,3.445715261,3.520225648,3.566585532,3.585943327,3.580143636,3.551577901,3.503028875,3.437519584,3.358175201,3.268103772,3.170299254,3.067568184,2.962479476,2.857335578,2.754162329
64.1,0.014035118,0.021438059,0.032549796,0.048831251,0.071949822,0.103678492,0.14610679,0.201489025,0.272087226,0.360012156,0.467040909,0.594426166,0.742715767,0.911602675,1.099824151,1.305125032,1.524293807,1.753272581,1.987334077,2.221311638,2.449862845,2.667744351,2.870075341,3.052569273,3.211717915,3.344917316,3.450531516,3.52789557,3.57726445,3.599717898,3.59703344,3.571540363,3.52596682,3.463290672,3.386602469,3.298986556,3.203423893,3.102718012,2.999443787,2.895917352,2.79418468
64.2,0.014050462,0.02144335,0.032531091,0.048765485,0.071802646,0.10340336,0.145643418,0.200763362,0.271013429,0.358496806,0.464989631,0.591752518,0.739351912,0.907510998,1.095008715,1.299641609,1.518257247,1.746860455,1.980785874,2.214923261,2.443976615,2.662735249,2.866334552,3.050486389,3.211663209,3.347225451,3.455487831,3.535725789,3.588128278,3.613706636,3.614171393,3.591789565,3.549234427,3.489438257,3.415456463,3.33034912,3.237083611,3.13845992,3.037058403,2.935208512,2.834976099
64.3,0.014064892,0.021447412,0.032510817,0.048697852,0.071653473,0.103126435,0.145179004,0.200038195,0.269942708,0.356988388,0.462950601,0.589097992,0.736015593,0.90345667,1.090241567,1.294218176,1.512292714,1.7405323,1.974333127,2.208641111,2.438206587,2.657851633,2.862728151,3.048546896,3.21176162,3.349697862,3.460621742,3.543749767,3.599205457,3.627932188,3.631573763,3.612335019,3.572834269,3.515957974,3.444726049,3.36217387,3.271254773,3.174764731,3.075289161,2.975170483,2.876494182
64.4,0.01407778,0.021449425,0.032487929,0.048627077,0.071500825,0.102846113,0.144711955,0.199312157,0.268874223,0.355486982,0.460925292,0.58646599,0.732712722,0.899448685,1.085535325,1.288871415,1.506421259,1.734313661,1.968005782,2.202499217,2.432590321,2.653133826,2.859298266,3.046793629,3.212055506,3.352375212,3.465971027,3.552001287,3.610524796,3.642417565,3.649257129,3.633186435,3.596768943,3.542845253,3.474399604,3.394442383,3.305912531,3.211601633,3.114099803,3.015762115,2.918693451
64.5,0.014088495,0.021448567,0.03246139,0.048551897,0.071343237,0.102560806,0.144240697,0.198583901,0.267807151,0.353992667,0.458915148,0.583859855,0.729449101,0.895495881,1.080902389,1.283617733,1.50066361,1.728229721,1.96183341,2.196531244,2.427165048,2.648621884,2.856086849,3.045269354,3.212587272,3.355298326,3.471573726,3.560514476,3.622115484,3.657186158,3.667238395,3.654353727,3.621041076,3.570095316,3.504464996,3.42713538,3.341030779,3.248938112,3.153451893,3.056939575,2.961525218
64.6,0.014096407,0.021444019,0.032430163,0.048471055,0.07117926,0.102268944,0.143763677,0.197852101,0.266740678,0.352505521,0.456921592,0.581282865,0.726230429,0.891606937,1.076354946,1.278473274,1.495040184,1.722305323,1.95584523,2.190770514,2.421967698,2.644355629,2.853135702,3.044016798,3.213399398,3.358508217,3.477468172,3.569323825,3.634007119,3.672261754,3.685534795,3.675847025,3.645653323,3.597703165,3.534909568,3.460232685,3.376582102,3.286739885,3.193304731,3.098656241,3.004937452
64.7,0.014100883,0.021434962,0.032393221,0.048383305,0.071007458,0.101968979,0.143279366,0.197115448,0.265674005,0.351025617,0.454946015,0.578738244,0.723062303,0.887790384,1.071904984,1.273453931,1.489571105,1.71656499,1.950070131,2.185250038,2.417034929,2.640374677,2.850486518,3.04307868,3.214534471,3.362046121,3.483693017,3.578464216,3.64622972,3.687668553,3.704163912,3.697676674,3.670608365,3.625663573,3.565720116,3.493713207,3.412537737,3.32497085,3.233615277,3.140862598,3.048874655
64.8,0.014101294,0.021420584,0.032349542,0.048287412,0.070826412,0.101659381,0.142786255,0.196372658,0.264606348,0.349553031,0.452989788,0.576229155,0.719950224,0.884054608,1.0675643,1.26857536,1.484276227,1.711032949,1.944536706,2.180002548,2.41240317,2.636718485,2.848180917,3.042497757,3.216035231,3.365953532,3.490287266,3.587970952,3.658813761,3.703431189,3.723143686,3.719853246,3.69590891,3.653971075,3.596882871,3.527554901,3.44886753,3.363593018,3.274338079,3.183506154,3.093277751
64.9,0.014097013,0.021400076,0.032298113,0.048182156,0.070634723,0.101338645,0.142282861,0.195622466,0.263536932,0.348087834,0.451054256,0.573758707,0.7168996,0.880407863,1.063344512,1.263853,1.479175153,1.705733162,1.939273285,2.175060541,2.408108657,2.633426393,2.8462605,3.042316869,3.217944611,3.370272245,3.497290314,3.597879792,3.671790191,3.71957475,3.742492434,3.742387543,3.721557691,3.682619962,3.628383485,3.561734744,3.485539895,3.402566472,3.315425206,3.226531349,3.138083981
65,0.014087419,0.021372638,0.032237934,0.048066333,0.070431011,0.101005285,0.141767724,0.194863626,0.262464999,0.346630096,0.44914074,0.571329958,0.71391575,0.876858273,1.059257072,1.259302089,1.474287261,1.700689357,1.93430797,2.170456317,2.404187492,2.63053768,2.844766894,3.042578992,3.220305789,3.375044406,3.504741993,3.608226985,3.685190471,3.7361248,3.76222886,3.765290611,3.747557469,3.711604271,3.66020701,3.596228712,3.522521782,3.441849311,3.356826183,3.269879486,3.183226816
65.1,0.014071896,0.021337481,0.032168019,0.047938758,0.070213919,0.100657845,0.141239408,0.194094919,0.261389802,0.345179887,0.447250537,0.568945913,0.711003912,0.873413846,1.055313283,1.254937688,1.469631735,1.695925064,1.929668685,2.166222034,2.400675688,2.628091617,2.84374182,3.0433273,3.22316225,3.38031256,3.512682615,3.619049309,3.699046598,3.753107405,3.782372075,3.788573739,3.773911029,3.740917775,3.692337884,3.63101175,3.559778639,3.481397614,3.398487949,3.313488665,3.228635876
65.2,0.014049841,0.021293828,0.032087399,0.047798265,0.069982114,0.100294894,0.140696507,0.193315145,0.260310608,0.343737274,0.445384925,0.566609529,0.708169244,0.870082483,1.05152431,1.250774702,1.465227594,1.691463653,1.925383217,2.162389759,2.397609236,2.626127536,2.843227156,3.044605227,3.226557843,3.386119716,3.521153026,3.630384122,3.713391151,3.770549159,3.802941611,3.812248476,3.800621179,3.770553977,3.724759913,3.666057752,3.597274388,3.5211654,3.440354802,3.357293731,3.274236871
65.3,0.01402066,0.02124092,0.031995126,0.047643716,0.069734292,0.099915031,0.140137642,0.192523129,0.259226698,0.342302321,0.443545157,0.56432372,0.705416834,0.866871988,1.047901203,1.246827902,1.461093723,1.687328377,1.92147927,2.158991529,2.395024166,2.624684898,2.843265007,3.046456545,3.230536852,3.392509404,3.530194663,3.642269402,3.728257318,3.78847721,3.823957441,3.836326632,3.827690755,3.800506101,3.757456259,3.701339539,3.634971392,3.561104598,3.48236837,3.401226233,3.319951553
65.4,0.013983778,0.021178015,0.031890275,0.047473998,0.069469181,0.099516888,0.139561463,0.191717717,0.258137366,0.340875094,0.441732466,0.562091354,0.702751704,0.863790076,1.044454908,1.243111958,1.45724891,1.683542417,1.917984518,2.156059414,2.392956624,2.62380337,2.84389779,3.048925436,3.235144076,3.399525752,3.539849614,3.654743804,3.743678947,3.806919294,3.845439998,3.86082029,3.855122613,3.830767081,3.790409422,3.736828842,3.672830438,3.60116502,3.524467584,3.4452144,3.365697692
65.5,0.013938636,0.021104397,0.031771949,0.047288032,0.069185543,0.099099129,0.138966653,0.190897784,0.257041919,0.339455654,0.439948066,0.55991526,0.700178819,0.860844393,1.041196294,1.23964146,1.453711888,1.680128932,1.914926668,2.153625585,2.391442942,2.623522909,2.845168315,3.052056581,3.240424905,3.407213556,3.550160688,3.667846714,3.759690584,3.825903763,3.867410191,3.885741816,3.882919635,3.861329556,3.823601227,3.772496279,3.710810714,3.641294347,3.566588659,3.489183124,3.411389066
65.6,0.013884697,0.021019373,0.031639282,0.047084773,0.068882175,0.098660457,0.138351928,0.190062229,0.255939678,0.338044063,0.438193153,0.557798233,0.697703088,0.858042522,1.038136167,1.236430953,1.450501369,1.677111109,1.912333519,2.151722391,2.390519726,2.623883848,2.847119876,3.055895254,3.246425412,3.415618364,3.561171483,3.681618311,3.776327523,3.845459621,3.889889433,3.911103866,3.911084723,3.892185863,3.857012813,3.808311348,3.748869801,3.681438116,3.608665094,3.533053967,3.456935471
65.7,0.013821451,0.020922284,0.031491445,0.046863215,0.068557918,0.098199617,0.13771604,0.189209976,0.25482998,0.33664038,0.436468902,0.555743031,0.69532938,0.855391998,1.035285296,1.233494966,1.447636093,1.674512221,1.910233034,2.150382434,2.390223942,2.624926994,2.849796356,3.060487415,3.253192447,3.424786565,3.572926468,3.696099631,3.793625858,3.865616561,3.91289966,3.936919398,3.939620805,3.923328025,3.89062462,3.844242407,3.786963655,3.721539718,3.650627677,3.576745179,3.502242762
65.8,0.013748416,0.020812505,0.031327646,0.046622398,0.068211657,0.097715393,0.137057777,0.188339979,0.253712175,0.335244663,0.434776472,0.553752383,0.693062526,0.852900323,1.032654433,1.230848047,1.445134869,1.672355684,1.908653408,2.14963866,2.390593014,2.626693731,2.853242329,3.065879824,3.26077374,3.434765482,3.585471064,3.711332637,3.811622533,3.886405002,3.93646335,3.963201678,3.968530827,3.954747744,3.924416375,3.880256671,3.825046611,3.761540404,3.692404502,3.620171737,3.547212905
65.9,0.013665143,0.020689448,0.031147141,0.046361408,0.067842328,0.09720662,0.136375968,0.187451219,0.252585625,0.33385697,0.433117006,0.551828992,0.690907326,0.850574982,1.030254339,1.228504797,1.443016628,1.67066512,1.907623149,2.149524442,2.391664923,2.629226129,2.857503175,3.072120152,3.269218013,3.445603474,3.598851733,3.727360293,3.830355407,3.907856131,3.960603558,3.989964298,3.997817757,3.986436398,3.958367089,3.916320199,3.86307138,3.801379296,3.733921008,3.663245402,3.591744068
