"","lag0","lag1","lag2","lag3","lag4","lag5","lag6","lag7","lag8","lag9","lag10","lag11","lag12","lag13","lag14","lag15","lag16","lag17","lag18","lag19","lag20","lag21","lag22","lag23","lag24","lag25","lag26","lag27","lag28","lag29","lag30","lag31","lag32","lag33","lag34","lag35","lag36","lag37","lag38","lag39","lag40"
"51",0.893779764993627,0.89830217735124,0.902862922053425,0.907477878680059,0.912163236999877,0.916931009980612,0.921782261529828,0.926716369256014,0.931732696124301,0.936830589321425,0.942009379121585,0.947268377753237,0.952606878266937,0.958024153404347,0.963519454468597,0.969092010196228,0.974741025630985,0.98046568099978,0.986265130591178,0.992138501636821,0.998084893196249,1.0041033750456,1.01019298657075,1.01635273566549,1.02258159763538,1.02887851410791,1.03524239194984,1.04167210219235,1.04816647896492,1.0547243184388,1.06134437778096,1.0680253741196,1.07476598352204,1.08156483998635,1.0884205344475,1.09533161379949,1.10229657993447,1.10931388880024,1.1163819494773,1.12349912327692,1.13066372286153
"51.1",0.89029441522749,0.894984804818582,0.899714971404748,0.904500430536054,0.909357013142446,0.914296487311873,0.919319944281319,0.924426829784229,0.929616574584143,0.934888593367094,0.940242283633363,0.945677024588686,0.951192176034979,0.956787077260735,0.962461045931279,0.968213376979087,0.974043341494457,0.97995018561683,0.985933129427109,0.991991365841397,0.998124059506565,1.00433034569816,1.01060932922117,1.01696008331425,1.02338164855795,1.02987303178777,1.03643320501257,1.04306110433919,1.04975562890416,1.05651563981317,1.06333995908936,1.07022736863131,1.07717660918174,1.08418637930787,1.09125533439475,1.09838208565243,1.10556519913832,1.11280319479587,1.12009454551096,1.12743767618715,1.1348309628413
"51.2",0.886828453986608,0.891685872577685,0.896584560276696,0.901539649130921,0.906566590727958,0.911676892559503,0.916871671343826,0.922150441313097,0.927512701490144,0.932957934609915,0.938485606038905,0.944095162692569,0.949786031950865,0.955557620572021,0.961409313604738,0.967340473299041,0.973350438016023,0.979438521136799,0.985604009971015,0.991846164665272,0.998164217111926,1.0045573698587,1.01102479501966,1.01756563318804,1.02417899235161,1.03086394681118,1.03761953610286,1.04444476392501,1.05133859707038,1.05829996436452,1.06532775561114,1.07242082054551,1.07957796779662,1.08679796385939,1.09407953207775,1.10142135163976,1.10882205658601,1.11628023483232,1.12379442720807,1.13136312651145,1.1389847765829
"51.3",0.883383178141551,0.888406515744481,0.893472662954409,0.898596352097069,0.903792638178726,0.909072754730463,0.914437842175099,0.919887483343883,0.925421245708062,0.931038680330737,0.936739320815334,0.942522682250742,0.948388260153237,0.954335529405304,0.960363943191554,0.966472931931924,0.972661902212438,0.978930235713793,0.985277288138112,0.991702388134224,0.998204836221893,1.00478390371543,1.01143883164716,1.01816882969138,1.02497307508918,1.03185071157495,1.03880084830513,1.04582255878991,1.05291487982861,1.06007681044962,1.06730731085559,1.07460530137485,1.08196966141999,1.08939922845447,1.09689279696837,1.10444911746426,1.11206689545436,1.11974479047007,1.12748141508507,1.13527533395327,1.14312506286281
"51.4",0.879959863422188,0.885147851901654,0.890380239501715,0.89567134582208,0.90103581528422,0.906484596438956,0.912018851733599,0.917638232454228,0.923342374465679,0.929130897194763,0.935003402608867,0.94095947419,0.946998675904376,0.953120551167668,0.9593246218061,0.96561038701357,0.971977322305062,0.978424878466595,0.984952480502039,0.991559526577148,0.998245386961183,1.00500940296656,1.011850885887,1.01876911593464,1.02576334117673,1.03283277647242,1.03997660241028,1.04719396424729,1.05448397084992,1.06184569363806,1.06927816553268,1.07678037990794,1.08435128954872,1.09198980561444,1.09969479661012,1.10746508736577,1.11529945802509,1.12319664304458,1.1311553302042,1.13917415963082,1.14725172283561
"51.5",0.876559764750218,0.881910981372957,0.887308235983139,0.892765425624376,0.898296773336376,0.903912934007254,0.909615090550245,0.915402962345769,0.921276253380747,0.927234651263864,0.933277826235092,0.93940543016953,0.945617095575647,0.951912434588057,0.958291037954983,0.964752474020591,0.97129628770243,0.977921999464222,0.984629104284303,0.991417070620049,0.998285339368632,1.00523332282452,1.01226040363418,1.01936593374836,1.02654923337267,1.03380958991674,1.04114625694278,1.04855845311404,1.05604536114388,1.06360612674619,1.07123985758784,1.07894562224401,1.08672244915719,1.0945693256008,1.10248519664824,1.11046896414841,1.11851948570866,1.12663557368626,1.13481599418934,1.14305946608867,1.15136466004121
"51.6",0.873184116589676,0.878696987511251,0.884257584695968,0.889879375935927,0.895576155269591,0.90135827756944,0.907226944801827,0.913181943892554,0.919223046489218,0.925350008008923,0.931562566679243,0.937860442572478,0.94424333663329,0.950710929699829,0.957262881518496,0.963898829752523,0.970618388984566,0.977421149713558,0.984306677346095,0.991274511182648,0.998324163398958,1.00545511802297,1.01266682990774,1.01995872370068,1.02733019280978,1.03478059836714,1.04230926819047,1.04991549574313,1.05759853909338,1.06535761987336,1.07319192223869,1.08110059182935,1.08908273473257,1.09713741644868,1.10526366086066,1.11346044920837,1.12172671906843,1.13006136334058,1.13846322924181,1.14693111730906,1.15546378041177
"51.7",0.869834133314858,0.875506936999864,0.881229204412115,0.887013970491846,0.892874595805306,0.89882113117801,0.904854796386025,0.910975445190241,0.917182916273759,0.923477032322221,0.92985759909648,0.936324404497641,0.942877217624573,0.949515787823964,0.956239843733077,0.963049092315349,0.969943217889024,0.976921881149049,0.983984718182468,0.991131339477606,0.998361328927349,1.00567424282686,1.01306960886614,1.02054692511776,1.02810565902033,1.03574524635809,1.04346509023717,1.05126456005907,1.05914299049194,1.06709968044025,1.07513389201364,1.0832448494954,1.09143173831162,1.09969370400151,1.10802985118984,1.1164392425624,1.12492089784516,1.13347379278833,1.14209685815606,1.15078897872292,1.15954899227813
"51.8",0.866511009595131,0.872341880166886,0.878224000629504,0.884169972526675,0.890192721601051,0.896301992913261,0.902499022998019,0.908783731606058,0.915156023692524,0.921615788529851,0.928162898812167,0.934797209751277,0.941518558164282,0.948326761552925,0.955221617174772,0.962202901106389,0.969270367298657,0.976423746624448,0.983662745918874,0.990987047012365,0.998396305756861,1.00589015104544,1.0134681838257,1.02112997610734,1.02887506996422,1.03670297653151,1.04461317499824,1.05260511159589,1.06067819858344,1.06883181322958,1.0770652967926,1.08537795349861,1.09376904951886,1.10223781194678,1.11078342777551,1.1194050428768,1.12810176098199,1.13687264266602,1.14571670433536,1.15463291722076,1.1636202063759
"51.9",0.863215920796138,0.869202851312036,0.875242865832729,0.88134813497721,0.88753115140386,0.89380135499542,0.900159998208648,0.906607065829527,0.913142528208213,0.919766340404172,0.926478441322153,0.933278752839033,0.940167178921571,0.947143604735164,0.954207895743683,0.961359896800535,0.968599431231086,0.975926299906623,0.983340280310054,0.990841125593589,0.998428563628628,1.00610229604818,1.01386199728206,1.02170731358535,1.02963786206023,1.03765322967191,1.04575297225887,1.05393661353786,1.06220364410438,1.07055352042891,1.07898566384959,1.08749945956192,1.09609425560619,1.10476936185304,1.11352404898827,1.12235754749721,1.13126904664971,1.14025769348643,1.14932259180733,1.15846280116318,1.16767733585108
