"","Date","mutationG1","mutationG1_low","mutationG1_up","mutationG2","mutationG2_low","mutationG2_up"
"24",2022-01-03,0.847529645321492,0.811947448529414,0.903127329512568,0.859826663320863,0.818986387235235,0.933032464465138
"25",2022-01-04,0.870551971764624,0.819578397658097,0.911822046224132,0.869750687804601,0.833029141376401,0.939248387347727
"26",2022-01-05,0.885254888721387,0.863674628030392,0.936917681611005,0.911952200016796,0.84307988730808,0.941464799041429
"27",2022-01-06,0.907164562351719,0.873815554822939,0.93668857192743,0.924328087765911,0.8625294554533,0.944290657360833
"28",2022-01-07,0.918549793027971,0.876102176004133,0.954761570917334,0.930962424668989,0.87403270530647,0.945255547718652
"29",2022-01-08,0.924457727595215,0.886031108775339,0.954984013618979,0.931608940956933,0.883912385144771,0.954540540075989
"30",2022-01-09,0.923739029621288,0.8999978849103,0.960317680904881,0.93954413663392,0.897376839223727,0.955399753182374
"31",2022-01-10,0.935999308178246,0.911545097303104,0.959131886467106,0.938761729284877,0.906978760527045,0.958006029939355
"32",2022-01-11,0.936886059092442,0.918649148876971,0.967064785827971,0.944356140959655,0.905029744747302,0.954276817756283
"33",2022-01-12,0.9391215301093,0.914366873070138,0.966602367014064,0.944608743924341,0.897655445086821,0.953647665242472
"34",2022-01-13,0.951640353872699,0.927711220287956,0.969136169922083,0.946839074887189,0.921227260768005,0.964232305951115
"35",2022-01-14,0.954600804282431,0.922124989838903,0.968719212344864,0.953855598649751,0.93157978938074,0.968536771290927
"36",2022-01-15,0.958317860175594,0.92650284067594,0.971252008323961,0.954447479323499,0.927915944680833,0.969727007753437
"37",2022-01-16,0.954806604858097,0.927584323664502,0.973772157146141,0.956085171437381,0.914935951659895,0.974170145471518
"38",2022-01-17,0.95627878876803,0.928822198500592,0.975390930286742,0.957291891942348,0.922258687166799,0.975985534672493
"39",2022-01-18,0.959563737785493,0.935020587202856,0.975321336433127,0.958425678790421,0.925474692995255,0.970345408801256
"40",2022-01-19,0.958483453670575,0.937321231077886,0.975691511718296,0.961792875658422,0.926002184274717,0.967576669534236
"41",2022-01-20,0.956922258585577,0.94794885035346,0.97368768147556,0.952236991126657,0.922322628504554,0.970348017916455
"42",2022-01-21,0.960756925655197,0.942291358280089,0.97138070991034,0.946997174700468,0.913207487133837,0.96922835060344
"43",2022-01-22,0.959318512880559,0.944412313585703,0.971271831255618,0.936995342831628,0.911509547821446,0.969449067276307
"44",2022-01-23,0.959763043228509,0.944412733761386,0.970381354512521,0.942634650237438,0.907591376403632,0.966998924883786
"45",2022-01-24,0.961631072022415,0.940465943253511,0.970610569098719,0.941450258589475,0.908760710008992,0.966297006531355
"46",2022-01-25,0.963250990079264,0.948222958092289,0.974428029524491,0.940386332459833,0.909643283507311,0.969325198420881
"47",2022-01-26,0.964396149603949,0.949064474792235,0.983283379269786,0.946185996890884,0.9129477013674,0.968089930841577
"48",2022-01-27,0.970533138287254,0.955275611873897,0.982672741911872,0.94501886337081,0.917637622331986,0.96917821861465
"49",2022-01-28,0.972854639802015,0.953121697581153,0.983546761427605,0.94726847874025,0.925681952228445,0.967406832107503
"50",2022-01-29,0.974687534583332,0.956579555078118,0.985696277265111,0.950989531910585,0.927138768721424,0.973268971350671
"51",2022-01-30,0.981338419960369,0.957923456751006,0.986454596631777,0.962190815421398,0.923955404827787,0.975877251067628
"52",2022-01-31,0.982059130623538,0.957597109255206,0.989564267757786,0.965034866279978,0.941062684778946,0.978712318993738
"53",2022-02-01,0.982505046271031,0.956289287109575,0.987915143755149,0.962099625039839,0.941730148131025,0.976549817262271
"54",2022-02-02,0.982854617601054,0.962323718425961,0.987028388232964,0.965458532695375,0.940275828555438,0.974454119773145
"55",2022-02-03,0.981529644613059,0.959979761362616,0.98715213858231,0.964161616966496,0.941784283226972,0.971064769376766
"56",2022-02-04,0.98044432801028,0.964092503381705,0.987085643046372,0.966962430236275,0.945239894149856,0.973759679862621
"57",2022-02-05,0.980807731038567,0.967106392714797,0.986420911309677,0.967025069245689,0.948409889221897,0.974023781229663
"58",2022-02-06,0.982197234822741,0.967961864555168,0.98679690067797,0.968620896794523,0.941575467104201,0.974919779012454
"59",2022-02-07,0.980898869334244,0.969166722267872,0.98612144598902,0.961069069134759,0.940553088045073,0.972297766020459
"60",2022-02-08,0.98095470530001,0.974333847168956,0.985833056776312,0.958140477543002,0.943163591354441,0.975561078153284
"61",2022-02-09,0.981431980703657,0.971967097697806,0.985753152704299,0.959580877420902,0.938999791361914,0.977104773368075
"62",2022-02-10,0.981639929448916,0.972816943045941,0.985875227785357,0.959688022588938,0.939001971539997,0.973262906359314
"63",2022-02-11,0.979475046044592,0.970383788438576,0.985797907123794,0.959351888740279,0.927911627193199,0.972662718091764
"64",2022-02-12,0.979976032720879,0.970383657207898,0.98429393568324,0.957122896532889,0.92533116733156,0.972180188259324
"65",2022-02-13,0.979675972291922,0.969662917081571,0.985986066926293,0.95573453440491,0.921448429937767,0.973916296134474
"66",2022-02-14,0.976285190413218,0.970087326492528,0.985932401073173,0.951921078166143,0.915314635219288,0.974127336117496
"67",2022-02-15,0.974656451162363,0.96685000035461,0.984590276298421,0.951959507470264,0.914078228462294,0.973042116612289
"68",2022-02-16,0.970153585896486,0.960436563208415,0.979816017316017,0.949948446635674,0.92040588455577,0.97161545269913
"69",2022-02-17,0.970166545960881,0.958202715598465,0.978268013278621,0.962128132537141,0.925106398717108,0.971545980684887
"70",2022-02-18,0.969519312346115,0.949021785110177,0.976403001963921,0.959560878013318,0.924398947401873,0.966717116072969
"71",2022-02-19,0.966577184416015,0.947059489595572,0.980646618679645,0.957617243416622,0.911449713852884,0.965452868460407
"72",2022-02-20,0.959175808903583,0.943757012304815,0.980880221598778,0.954699785754851,0.911549591004282,0.966494128867583
"73",2022-02-21,0.95571547932674,0.935764783503017,0.978899645042746,0.949691665557679,0.907498700876945,0.96571724335019
"74",2022-02-22,0.956065948977166,0.933460579587587,0.974929257231025,0.944142883693108,0.897800139886939,0.961157142797855
"75",2022-02-23,0.95915912557628,0.94100836883575,0.979893134276932,0.936533869938352,0.893514691036272,0.959354864607316
"76",2022-02-24,0.955575796772156,0.930051075793449,0.979254342174725,0.929565228823369,0.89029455052105,0.953541966413596
"77",2022-02-25,0.957712548908908,0.924752464246512,0.973634564416722,0.921666016506864,0.880001231914436,0.950111030044674
"78",2022-02-26,0.95447645251962,0.921157731157731,0.965784529763465,0.916825942739751,0.876788583565762,0.942045680860904
"79",2022-02-27,0.942868161302204,0.923859422663159,0.961499663040335,0.913045658696309,0.863743872069084,0.92907148217242
"80",2022-02-28,0.928850221098505,0.913219139104917,0.955511636056354,0.898216450403041,0.856960319677995,0.927898987601645
"81",2022-03-01,0.918566715297039,0.901925329628419,0.950871103802145,0.883427926297747,0.849597334226894,0.921111014344097
"82",2022-03-02,0.913427400603357,0.8903871400112,0.942758688557008,0.870209535493149,0.844193131083102,0.921182021484863
"83",2022-03-03,0.896625002065459,0.869440495496444,0.936063119886649,0.860224101908267,0.834251187100589,0.908855956098357
"84",2022-03-04,0.892246650316316,0.863342020767979,0.931746031746032,0.846482839258256,0.826406067007137,0.903767429415123
"85",2022-03-05,0.894179894179894,0.863391247727942,0.928782308649308,0.828207966792379,0.803240144787516,0.906414270395182
"86",2022-03-06,0.876378581735725,0.841472617803694,0.918507352435924,0.81575938944573,0.7880145081058,0.901322984912205
"87",2022-03-07,0.875792906280711,0.848332054590881,0.911705050846091,0.7945230113412,0.769293470489833,0.895769407242836
"88",2022-03-08,0.85773887947801,0.830347825093521,0.897234442801431,0.798249747953809,0.758131595746803,0.877116205304093
"89",2022-03-09,0.857142857142857,0.80887940571898,0.887961245104102,0.782975497324021,0.727003064642978,0.852857562186976
"90",2022-03-10,0.826190476190476,0.77750091080221,0.881237016951303,0.770869375633441,0.705393028339595,0.829584477024536
"91",2022-03-11,0.815254292276351,0.764340288157424,0.884555722055722,0.752869831318107,0.686152984166936,0.817900408930309
"92",2022-03-12,0.791351397785221,0.741892054024407,0.878291351505637,0.741040420397081,0.667255499414437,0.785898540351589
"93",2022-03-13,0.793060799494623,0.725537975104217,0.868228267654395,0.721981721981722,0.650996789502445,0.764219390738025
"94",2022-03-14,0.76644470919681,0.706036459646348,0.857500436071865,0.698982389249652,0.625104385820245,0.736705928590417
"95",2022-03-15,0.738638860933534,0.68140672935841,0.861718638504353,0.689717691530848,0.609952386017488,0.731488534847482
"96",2022-03-16,0.733774851370276,0.638816433360483,0.824545692402835,0.662124483705082,0.594057977939791,0.726726630085577
"97",2022-03-17,0.742693787283132,0.646779784174742,0.828403659832231,0.642036189487719,0.591480223122983,0.71430127301688
"98",2022-03-18,0.727216145162992,0.648071627640955,0.819444444444445,0.622546784530333,0.588688124728535,0.694628906278405
"99",2022-03-19,0.713007064619968,0.626067624019304,0.78694400837258,0.606853391826816,0.567458778112256,0.690687712899644
"100",2022-03-20,0.70036075036075,0.610374983326664,0.791708361666345,0.591239175125642,0.553220332315712,0.666184807256236
"101",2022-03-21,0.683205868205868,0.59707362743077,0.720964394012783,0.58138910558144,0.548944458959661,0.645077788051405
"102",2022-03-22,0.66974506974507,0.571313676985946,0.692022792022792,0.561191864382136,0.52455771874361,0.628182877406495
