"","Date","mutationG1","mutationG1_low","mutationG1_up","mutationG2","mutationG2_low","mutationG2_up"
"48",2022-01-27,0.953587848896648,0.922990626910619,0.962421619149498,0.936130509659922,0.924546263376908,0.961434237263466
"49",2022-01-28,0.950931339364142,0.930478794439527,0.963157713055043,0.938209324410875,0.925317494729311,0.9621311632628
"50",2022-01-29,0.954646426892673,0.932604255590798,0.966532310524471,0.93621264648746,0.91888275055688,0.964411824466833
"51",2022-01-30,0.956097800638334,0.930701146558903,0.968187327018169,0.93849987026099,0.920744516217853,0.967240367882737
"52",2022-01-31,0.961467295145527,0.931769026343278,0.96687891764119,0.945269109972303,0.922152625679332,0.967983718683922
"53",2022-02-01,0.956851108989428,0.929580163364481,0.966168943359118,0.946925728816422,0.920658278382265,0.967840557838148
"54",2022-02-02,0.957341459626018,0.931806515320626,0.965636770857127,0.941941801607094,0.924665689796847,0.962012322464177
"55",2022-02-03,0.95570532544373,0.930944495413825,0.963361124358873,0.943691903357196,0.926522133860141,0.961741830243808
"56",2022-02-04,0.95718473491907,0.933815191547367,0.962541851120037,0.941696753370468,0.930043381172767,0.961983187105178
"57",2022-02-05,0.957450674751261,0.942061730650548,0.964260570039809,0.956742603049417,0.931361945680397,0.965788237656223
"58",2022-02-06,0.95665709083001,0.943018762795744,0.969657219857035,0.956352176258059,0.934068658204633,0.971598872106051
"59",2022-02-07,0.958544576053188,0.946650391523335,0.969589017918937,0.960151779634494,0.940741990397033,0.973125885030622
"60",2022-02-08,0.959155924314003,0.950683947141804,0.972049401867621,0.957749880083486,0.942801486381464,0.971089407834571
"61",2022-02-09,0.964232008431818,0.953953680075875,0.972506962222659,0.964599285814074,0.945432008142185,0.975445973659422
"62",2022-02-10,0.962223046448759,0.95300203687586,0.974255526085354,0.965648589881389,0.941706788403895,0.974662843502038
"63",2022-02-11,0.964133386711568,0.954019232255325,0.975235043358981,0.963137410006222,0.941842137021206,0.973762864120007
"64",2022-02-12,0.968746075846953,0.954946818346945,0.974296752028941,0.963004591312952,0.945718979829206,0.976662580365086
"65",2022-02-13,0.965922737244025,0.953696669094489,0.977802638633155,0.962099647074256,0.944892822365896,0.976943497625536
"66",2022-02-14,0.968241874754533,0.954193758526439,0.978364892845923,0.961808028636792,0.942127294688519,0.977241105693545
"67",2022-02-15,0.969166575768455,0.958712239799063,0.97898331605478,0.965700375964958,0.946400510684464,0.978452594886354
"68",2022-02-16,0.969075257054113,0.957384562258817,0.97838852068073,0.966652756917338,0.948548851890084,0.978103093721234
"69",2022-02-17,0.969701020179876,0.958913299142999,0.978526394610112,0.970055267588163,0.953331475810219,0.978466275046708
"70",2022-02-18,0.970884698035287,0.955926240132685,0.978102913858288,0.967921409539678,0.950157027376836,0.97819290687978
"71",2022-02-19,0.969279100529101,0.956955814447927,0.978092225456307,0.966911567131986,0.949520145284639,0.977951814106435
"72",2022-02-20,0.966555686329146,0.95537966535448,0.977326195158247,0.966080272822431,0.952605367482584,0.978841773150631
"73",2022-02-21,0.968011960399288,0.955176247363747,0.978032557720058,0.970902488415116,0.956532889419741,0.981327104904653
"74",2022-02-22,0.9678940293885,0.956182359307359,0.978030413564005,0.971854869367497,0.960283320751694,0.981948603504093
"75",2022-02-23,0.969217318415041,0.958278093434344,0.979173807573375,0.971445384183865,0.966297689831675,0.983534851097989
"76",2022-02-24,0.970439588998725,0.961297795633405,0.980552985231019,0.972222222222222,0.954850105957134,0.982080769465336
"77",2022-02-25,0.972195800141006,0.963777011954095,0.981979539695658,0.973323139306228,0.950083176674076,0.983818611834404
"78",2022-02-26,0.975207435945481,0.965617645416753,0.980428966086261,0.974617811604067,0.948452430908126,0.984162976847085
"79",2022-02-27,0.976406664172857,0.964311428485536,0.983965827035547,0.977536848072562,0.952822663849788,0.985295087824487
"80",2022-02-28,0.977434092857258,0.96146751314162,0.984592333657693,0.977294565090551,0.954768634545758,0.987742177771577
"81",2022-03-01,0.98063772341447,0.964404265654491,0.986130403052906,0.978635354718637,0.955712561702296,0.987676365107239
"82",2022-03-02,0.983879483252574,0.966680790299437,0.989306080632133,0.980218867861711,0.964336437777166,0.985983924408304
"83",2022-03-03,0.985087774885448,0.957796071645032,0.994190483932332,0.981453658592527,0.970294742068859,0.988218677798837
"84",2022-03-04,0.987116666958924,0.96958653188697,0.995877544858523,0.983096932185795,0.97311536526452,0.989406238107748
"85",2022-03-05,0.988050144300145,0.979828042328042,0.995921756383713,0.984507914163812,0.975174857926027,0.989732921985345
"86",2022-03-06,0.986904761904762,0.976375221059618,0.997869657122108,0.983204634605497,0.973985323836074,0.989140769944341
"87",2022-03-07,0.990079365079365,0.981694183256097,0.999017957351291,0.982525510204082,0.970358191164824,0.993300256226544
"88",2022-03-08,0.990740740740741,0.981559244971452,0.999559082892416,0.982525510204082,0.97066053432431,0.995458810994906
"89",2022-03-09,0.990740740740741,0.982185811387492,0.999559082892416,0.981037414965986,0.970794369733569,0.996244291853916
"90",2022-03-10,0.99192649281935,0.984045260928011,1,0.981388739616936,0.960671393957449,0.996193255243654
"91",2022-03-11,0.993877551020408,0.986824985676089,1,0.982735824601977,0.969801711716713,0.995911482502052
"92",2022-03-12,0.993877551020408,0.985667021159301,1,0.985271672771673,0.972921672895885,0.996441384781531
"93",2022-03-13,0.996060090702948,0.986088304872335,1,0.986052754435108,0.973188952452896,0.995623153245549
"94",2022-03-14,0.995654721218631,0.980423760413256,1,0.985432452760799,0.974331826819405,0.994491327940044
"95",2022-03-15,0.998148148148148,0.977220903667735,1,0.988001571914286,0.975664051941952,0.994116817048457
"96",2022-03-16,0.997076895696485,0.977738963475855,1,0.988601424258325,0.978220092662211,0.994268262734616
"97",2022-03-17,0.996031746031746,0.976612637974814,0.999404761904762,0.988600291118985,0.981541357348251,0.994568944025163
"98",2022-03-18,0.994915674603175,0.978316007573118,0.999404761904762,0.988476800976801,0.98164811245575,0.994920271746254
"99",2022-03-19,0.994168980660916,0.977532073451645,0.999313186813187,0.989592453573775,0.981561796921425,0.993098468254583
"100",2022-03-20,0.994168980660916,0.98040809240028,0.999313186813187,0.990016596660961,0.983949868416348,0.993394248931488
"101",2022-03-21,0.993940239131992,0.98075487458858,0.999313186813187,0.992261904761905,0.982270928571221,0.993879201069051
"102",2022-03-22,0.993139999779021,0.979937909410073,0.999046092796093,0.991581924335196,0.98154185549545,0.994025763916123
